name,room_type,star_rating,review_score,price,neighbourhood,latitude,longitude,distance_from_center,source,url
Milo's oase in Amsterdam,Entire home/apt,,4.8,209.0,De Pijp,52.35741154743424,4.88964734988615,1.5,airbnb,https://www.airbnb.com/rooms/1175918954317074981
Water view | 3 BR | Art & Food,Entire home/apt,,5.0,360.0,Amsterdam Noord,52.39692,4.90864,3.1,airbnb,https://www.airbnb.com/rooms/1175942396253634578
Appartement/Studio Amsterdam,Entire home/apt,,5.0,182.0,Amsterdam City Centre,52.359042205476214,4.893149672350738,1.2,airbnb,https://www.airbnb.com/rooms/1175950616483819338
"Cosy, central canal-side apartm",Entire home/apt,,4.83,123.0,Oud-West,52.366024,4.8740465,1.5,airbnb,https://www.airbnb.com/rooms/1176077304804611453
Ruim en licht appartement.,Entire home/apt,,5.0,450.0,Westerpark,52.37571,4.87526,1.5,airbnb,https://www.airbnb.com/rooms/1176190990122249511
Spacious and Bright Apartment,Entire home/apt,,5.0,234.0,Westerpark,52.37962,4.87392,1.8,airbnb,https://www.airbnb.com/rooms/1176577806780353372
"Room for 4 guests, opposite Central Station",Private room,,4.56,455.0,Amsterdam City Centre,52.37651,4.90023,0.8,airbnb,https://www.airbnb.com/rooms/1176677799462262624
Premium hotel room by NH Collection Amsterdam,Private room,,3.5,413.0,Amsterdam City Centre,52.37651,4.90023,0.8,airbnb,https://www.airbnb.com/rooms/1176677911299692363
Studio in the heart of de Pijp,Entire home/apt,,4.86,216.0,De Pijp,52.35314,4.9015,1.9,airbnb,https://www.airbnb.com/rooms/1176693563180622649
Luxury apartment Amsterdam zuid,Entire home/apt,,4.29,230.0,De Pijp,52.3448325,4.9112406,3.0,airbnb,https://www.airbnb.com/rooms/1176811163696942955
Canal house + Big garden @ Canals,Entire home/apt,,5.0,720.0,Amsterdam City Centre,52.37814024195046,4.890701688688871,0.9,airbnb,https://www.airbnb.com/rooms/1176911332097104415
Modern appartement,Entire home/apt,,4.83,335.0,Bos en Lommer,52.37734039999999,4.846290199999999,3.4,airbnb,https://www.airbnb.com/rooms/1177299826695047969
Loft design apartment in Centre Museum Quarter,Entire home/apt,,5.0,665.0,Oud Zuid,52.35965054933986,4.881404037508269,1.5,airbnb,https://www.airbnb.com/rooms/1178341425568409118
Spacious and bright apartment including nursery,Entire home/apt,,5.0,256.0,Oost,52.35138,4.91657,2.5,airbnb,https://www.airbnb.com/rooms/1179444246852717134
Renovated Stylish Apartment @ Amsterdam West,Entire home/apt,,5.0,144.0,Osdorp,52.35664443804658,4.79778418063306,6.8,airbnb,https://www.airbnb.com/rooms/1179504622937734554
Private room 3 persons shared ap,Private room,,4.27,57.0,Oud-West,52.3704,4.85229,2.9,airbnb,https://www.airbnb.com/rooms/1179524760701776264
Funky house boat,Entire home/apt,,5.0,332.0,Amsterdam City Centre,52.3632,4.90207,0.9,airbnb,https://www.airbnb.com/rooms/1179525685792156339
Cosy colourful canal house,Entire home/apt,,5.0,197.0,Amsterdam City Centre,52.37498040666696,4.881759232329246,1.1,airbnb,https://www.airbnb.com/rooms/1179724111664903559
Cosy Family Appartment,Entire home/apt,,5.0,285.0,Oud-West,52.3608117,4.8589534,2.7,airbnb,https://www.airbnb.com/rooms/1180135615724000277
Unique loft in Old West,Entire home/apt,,4.9,270.0,Oud-West,52.36024,4.85697,2.8,airbnb,https://www.airbnb.com/rooms/1180197188509373473
studio imber,Entire home/apt,,4.97,110.0,Slotervaart,52.34617373247848,4.789446492660081,7.7,airbnb,https://www.airbnb.com/rooms/1180354236976976471
Loft de Pijp,Entire home/apt,,5.0,224.0,De Pijp,52.35390244561095,4.889959730207919,1.8,airbnb,https://www.airbnb.com/rooms/1180413840741959699
"NEW: Large studio, quite, city centre",Entire home/apt,,5.0,209.0,Amsterdam City Centre,52.37259113591195,4.905473734129742,0.7,airbnb,https://www.airbnb.com/rooms/1180456805090338655
Amsterdam city center,Entire home/apt,,5.0,500.0,Amsterdam City Centre,52.37619,4.90132,0.8,airbnb,https://www.airbnb.com/rooms/1181098759907488188
Benedenwoning met tuin in de Pijp,Entire home/apt,,5.0,293.0,De Pijp,52.35164645117914,4.897718305352292,2.1,airbnb,https://www.airbnb.com/rooms/1181135553843560438
Backstage Hotel Twin/Double Room,Private room,,4.75,197.0,Amsterdam City Centre,52.3654021796581,4.880213684655765,1.1,airbnb,https://www.airbnb.com/rooms/1181136038642103493
Design house with garden & cat,Entire home/apt,,5.0,207.0,Amsterdam Noord,52.415232,4.8996391,5.0,airbnb,https://www.airbnb.com/rooms/1181535017464117391
Bright 1930s apartment,Entire home/apt,,5.0,170.0,Oud-West,52.36134,4.85304,3.0,airbnb,https://www.airbnb.com/rooms/1181716379303902771
Knus één slaapkamer appartement,Entire home/apt,,5.0,225.0,Westerpark,52.3771420792808,4.87514322423515,1.6,airbnb,https://www.airbnb.com/rooms/1181734547426106835
Appartement in Amsterdam-West met 1 kingsize bed,Entire home/apt,,5.0,133.0,Oud-West,52.36815199999999,4.852335,2.9,airbnb,https://www.airbnb.com/rooms/1181981878243958595
Appartement in de Pijp,Entire home/apt,,4.83,238.0,De Pijp,52.35006,4.90228,2.3,airbnb,https://www.airbnb.com/rooms/1181997087982378544
Beautiful home adjacent to Vondelpark,Entire home/apt,,4.78,493.0,Oud-West,52.3580035,4.8575884,2.9,airbnb,https://www.airbnb.com/rooms/1183345118316628945
Luxury Family House centre of Amsterdam,Entire home/apt,,5.0,395.0,Oud Zuid,52.35392432985919,4.878044598950195,2.2,airbnb,https://www.airbnb.com/rooms/1183961838630157317
Apartamento lindo y 3 min del encantador Jordaan,Entire home/apt,,4.75,231.0,Westerpark,52.374702324554434,4.874324178353498,1.5,airbnb,https://www.airbnb.com/rooms/1184061975809339566
Woning in De Oude Pijp,Entire home/apt,,4.0,238.0,De Pijp,52.35528139584368,4.8897952137350265,1.7,airbnb,https://www.airbnb.com/rooms/1184497136193326756
Canal Loft in de Pijp,Entire home/apt,,5.0,226.0,De Pijp,52.35129,4.88787,2.2,airbnb,https://www.airbnb.com/rooms/1184732946703344486
"Bright, balcony, prime location",Entire home/apt,,4.67,205.0,De Pijp,52.351736,4.8929345,2.1,airbnb,https://www.airbnb.com/rooms/1184869576212237827
Elegant apartment in Amsterdam,Entire home/apt,,5.0,171.0,Zuideramstel,52.32534208205952,4.859991159056663,5.5,airbnb,https://www.airbnb.com/rooms/1185313685096921578
Prinsengracht,Entire home/apt,,5.0,699.0,Amsterdam City Centre,52.37743700000001,4.886041,1.0,airbnb,https://www.airbnb.com/rooms/1185366514849351458
Appartement in het centrum van Amsterdam,Entire home/apt,,5.0,315.0,Amsterdam City Centre,52.382501502515574,4.884397630688477,1.6,airbnb,https://www.airbnb.com/rooms/1185469575694835510
Fantastic Roof Garden Views,Entire home/apt,,5.0,544.0,Oud Zuid,52.35004102509403,4.854232545677467,3.6,airbnb,https://www.airbnb.com/rooms/1185586036917605403
Cozy corner apartment parkview,Entire home/apt,,5.0,360.0,De Pijp,52.3409325,4.9091262,3.4,airbnb,https://www.airbnb.com/rooms/1185634573419807302
Modern cozy two bedroom Amsterdam apartment,Entire home/apt,,4.71,333.0,De Pijp,52.34301,4.8990016,3.0,airbnb,https://www.airbnb.com/rooms/1185983794651705099
Stylish flat in Amsterdam Center,Entire home/apt,,5.0,258.0,Oud Zuid,52.35339724678645,4.885861650109291,2.0,airbnb,https://www.airbnb.com/rooms/1186258701247422956
Cozy appartment (75m2) in Pijp region,Entire home/apt,,5.0,200.0,De Pijp,52.353699399902894,4.905400301684602,2.0,airbnb,https://www.airbnb.com/rooms/1186335146751574719
Sunny 76m² Apartment in Amsterdam Old South,Entire home/apt,,4.83,319.0,Oud Zuid,52.34389,4.85816,3.9,airbnb,https://www.airbnb.com/rooms/1186800508654659565
Luxueus appartement Amsterdam Zuid,Entire home/apt,,5.0,628.0,Oud Zuid,52.35254,4.84841,3.7,airbnb,https://www.airbnb.com/rooms/1186874412259915583
Familyhouse in Amsterdam West,Entire home/apt,,5.0,256.0,Bos en Lommer,52.37755635863769,4.8579607218222565,2.7,airbnb,https://www.airbnb.com/rooms/1186906990979678474
Family-Friendly 3-Bed Authentic Home & Garden,Entire home/apt,,5.0,233.0,Amsterdam Noord,52.391781025233314,4.933449024152992,3.5,airbnb,https://www.airbnb.com/rooms/1187048527415484111
Stylish 2BR city center apt!,Entire home/apt,,5.0,287.0,Amsterdam City Centre,52.37004,4.92448,2.0,airbnb,https://www.airbnb.com/rooms/1187441092952056547
Spacious & centrally located home & garden,Entire home/apt,,5.0,315.0,Oud Zuid,52.3474721,4.880092299999999,2.7,airbnb,https://www.airbnb.com/rooms/1187500256551808646
City center appartement,Entire home/apt,,5.0,405.0,Oud-West,52.36751,4.8683,1.9,airbnb,https://www.airbnb.com/rooms/1188812788695656178
"Charming, light and spacious",Entire home/apt,,4.83,211.0,Amsterdam City Centre,52.3679033741497,4.916985731581845,1.5,airbnb,https://www.airbnb.com/rooms/1189020432160334074
Modern loft/flat in the Jordaan.,Entire home/apt,,4.89,118.0,Amsterdam City Centre,52.380800695061744,4.889085584947154,1.2,airbnb,https://www.airbnb.com/rooms/1189087983772420912
Stylish apartment close 2 centre,Entire home/apt,,4.5,189.0,Bos en Lommer,52.3776254,4.857378199999999,2.7,airbnb,https://www.airbnb.com/rooms/1189670831366429680
Lovely and light Amsterdam Apartment,Entire home/apt,,5.0,364.0,De Pijp,52.35703,4.8988,1.5,airbnb,https://www.airbnb.com/rooms/1189740344584510422
Licht ruim modern appartement,Entire home/apt,,5.0,150.0,Bos en Lommer,52.382247912240544,4.851088052114885,3.3,airbnb,https://www.airbnb.com/rooms/1189792534975768356
Lovely modern apartment central Amsterdam,Entire home/apt,,5.0,171.0,Amsterdam City Centre,52.372642,4.930751,2.4,airbnb,https://www.airbnb.com/rooms/1189824732903254426
modern appartement,Entire home/apt,,4.92,180.0,Geuzenveld-Slotermeer,52.3718039,4.8321296,4.3,airbnb,https://www.airbnb.com/rooms/1189846802956607130
Charming & authentic dike house,Entire home/apt,,5.0,270.0,Amsterdam Noord,52.39148,4.93918,3.8,airbnb,https://www.airbnb.com/rooms/1189872982268114820
Studio Rapenburg,Entire home/apt,,4.83,167.0,Amsterdam City Centre,52.36771863489347,4.907457540132516,0.9,airbnb,https://www.airbnb.com/rooms/1190458095600452702
Appartement in Amsterdam,Entire home/apt,,5.0,250.0,De Pijp,52.35599691890549,4.890731919533748,1.6,airbnb,https://www.airbnb.com/rooms/1190467830233596046
Familie appartement in het park,Entire home/apt,,5.0,312.0,Slotervaart,52.36141372078731,4.842212907883594,3.7,airbnb,https://www.airbnb.com/rooms/1190507467659106794
2-person appartment Amsterdam,Entire home/apt,,5.0,212.0,De Pijp,52.34066,4.90918,3.4,airbnb,https://www.airbnb.com/rooms/1190618867636560360
Fijne gezinswoning in Amsterdam!,Entire home/apt,,4.6,252.0,Amsterdam Noord,52.41253297482243,4.8824990608307495,4.8,airbnb,https://www.airbnb.com/rooms/1190682113806293210
Spacious and green appartment,Entire home/apt,,5.0,225.0,Oost,52.3633453192654,4.941229820251465,3.2,airbnb,https://www.airbnb.com/rooms/1190994692621586995
Gerenoveerd appartement.,Entire home/apt,,4.71,122.0,Zuideramstel,52.32496738821359,4.871890272666948,5.3,airbnb,https://www.airbnb.com/rooms/1191021642026061721
Apartment in Amsterdam with airco,Entire home/apt,,5.0,187.0,Oud-West,52.36831,4.85278,2.9,airbnb,https://www.airbnb.com/rooms/1191384716371811970
Bright central apartment by Museum square,Entire home/apt,,5.0,145.0,Oud Zuid,52.35227,4.88325,2.2,airbnb,https://www.airbnb.com/rooms/1191447841654652003
Cosy apartment - Vondelpark,Entire home/apt,,5.0,200.0,Oud-West,52.36137,4.86073,2.5,airbnb,https://www.airbnb.com/rooms/1191747436483183178
NLS Amsterdam,Entire home/apt,,5.0,462.0,Amsterdam City Centre,52.37473418061022,4.87811241298914,1.3,airbnb,https://www.airbnb.com/rooms/1191791699151377770
Lovely Family Home w. Garden,Entire home/apt,,5.0,325.0,Amsterdam Noord,52.41077019999999,4.8882028,4.5,airbnb,https://www.airbnb.com/rooms/1191876385499752009
Wilhelmina Garden Home,Entire home/apt,,5.0,400.0,Oud-West,52.36161429999999,4.863649523278806,2.3,airbnb,https://www.airbnb.com/rooms/1192539394286121206
Lovely Apartment with Garden for Family/Friends,Entire home/apt,,4.4,222.0,Oud Zuid,52.348158395169904,4.846139515421776,4.1,airbnb,https://www.airbnb.com/rooms/1192778694447376593
Luxury designer apartment,Entire home/apt,,5.0,227.0,Westerpark,52.3729759,4.8724969,1.6,airbnb,https://www.airbnb.com/rooms/1192822467049525228
Boutique Amsterdam Room,Private room,,4.57,116.0,Oost,52.3588984,4.9137891,1.8,airbnb,https://www.airbnb.com/rooms/1192864563169625427
Fam house city center musea area,Entire home/apt,,5.0,500.0,Oud-West,52.36929425791906,4.869809402058902,1.7,airbnb,https://www.airbnb.com/rooms/1193225517558499852
My lovely place of peace in ADAM,Entire home/apt,,5.0,295.0,Oost,52.35717626511069,4.918080134918226,2.1,airbnb,https://www.airbnb.com/rooms/1193263806653947335
Spacious guest room with balcony,Private room,,5.0,175.0,Oud Zuid,52.3471,4.87892,2.8,airbnb,https://www.airbnb.com/rooms/1193330046693209228
Super central apartment sleeps 4,Entire home/apt,,4.48,218.0,Amsterdam City Centre,52.37297,4.89993,0.4,airbnb,https://www.airbnb.com/rooms/1193346490682168251
Stylish apartment on a canal in Central Amsterdam,Entire home/apt,,4.38,360.0,Amsterdam City Centre,52.3717151,4.875795999999999,1.3,airbnb,https://www.airbnb.com/rooms/1193968759388353005
Apartment with roof terrace,Entire home/apt,,5.0,300.0,De Pijp,52.35261172108629,4.888757323231017,2.0,airbnb,https://www.airbnb.com/rooms/1194747881356696532
"Houseboat ""Ajuna"" | Stay on the City Center Canals",Entire home/apt,,5.0,213.0,Amsterdam City Centre,52.36247194057535,4.904983510606078,1.1,airbnb,https://www.airbnb.com/rooms/1194767127295969744
Boutique di Lusso e Soleggiato ad Amsterdam,Entire home/apt,,5.0,285.0,Oud-West,52.3713,4.85977,2.4,airbnb,https://www.airbnb.com/rooms/1195381171073773630
Artsy Apartment - De Pijp,Entire home/apt,,5.0,189.0,De Pijp,52.35663590945411,4.896267879001432,1.5,airbnb,https://www.airbnb.com/rooms/1195643700378150978
Stylish Apt with Rooftop Terrace,Entire home/apt,,5.0,356.0,Oud-West,52.36634035091971,4.865832000102711,2.0,airbnb,https://www.airbnb.com/rooms/1195921372996263005
"Aparthotel North, Cozy Studio for 2 Guests",Entire home/apt,,4.75,123.0,Amsterdam Noord,52.398782,4.9057976,3.3,airbnb,https://www.airbnb.com/rooms/1196125839459356680
City centre apartment “Jordaan”,Entire home/apt,,5.0,186.0,Oud-West,52.36757,4.87452,1.4,airbnb,https://www.airbnb.com/rooms/1196377220086436188
Houseboat for rent in Amsterdam!,Entire home/apt,,5.0,257.0,IJburg,52.36107053813404,4.989520976597645,6.5,airbnb,https://www.airbnb.com/rooms/1196463792816191169
100m2 apt with 2 balconies,Entire home/apt,,5.0,270.0,De Pijp,52.3431985,4.8981318,3.0,airbnb,https://www.airbnb.com/rooms/1196465174641729489
Appartement in stadsdeel West,Entire home/apt,,5.0,209.0,Bos en Lommer,52.37653599999999,4.85923,2.5,airbnb,https://www.airbnb.com/rooms/1196479524596880834
Sunny & trendy (private) apartment in Amsterdam,Entire home/apt,,5.0,227.0,Oud-West,52.36418,4.85532,2.8,airbnb,https://www.airbnb.com/rooms/1196957001337974195
Room in Amsterdam Apartment,Private room,,4.33,117.0,Slotervaart,52.3637684,4.8382428,3.9,airbnb,https://www.airbnb.com/rooms/1197167550629796508
Central canal apartment,Entire home/apt,,5.0,173.0,Oud-West,52.3635751,4.8556309,2.8,airbnb,https://www.airbnb.com/rooms/1197219385138210111
"Great views, city center, sleeps 4 people!",Entire home/apt,,4.7,244.0,Amsterdam City Centre,52.37359302124144,4.901750641673312,0.6,airbnb,https://www.airbnb.com/rooms/1197640682243354608
Stylish apartment in Amsterdam East,Entire home/apt,,4.88,149.0,Oost,52.36387,4.93568,2.8,airbnb,https://www.airbnb.com/rooms/1197697026835976801
Luxury & Design 1 Br. Apt. in the city centre,Entire home/apt,,3.67,220.0,Amsterdam City Centre,52.37137393480643,4.888833709969118,0.5,airbnb,https://www.airbnb.com/rooms/1198427920089503683
Modern apt with stunning view,Entire home/apt,,5.0,292.0,Bos en Lommer,52.38579,4.85285,3.4,airbnb,https://www.airbnb.com/rooms/1198637747785940637
Backstage Hotel Quadruple Room,Private room,,4.6,315.0,Amsterdam City Centre,52.365507,4.8802566,1.1,airbnb,https://www.airbnb.com/rooms/1199078685061959151
Garage BnB,Private room,,5.0,127.0,Oost,52.34973050000001,4.9144537,2.6,airbnb,https://www.airbnb.com/rooms/1199125579575191309
Modern Canal Villa Amsterdam,Entire home/apt,,5.0,404.0,Amsterdam Noord,52.41403246720748,4.900579826517487,4.9,airbnb,https://www.airbnb.com/rooms/1199129089524296834
Luxury canal apartment,Entire home/apt,,5.0,495.0,Amsterdam City Centre,52.37311,4.88351,0.9,airbnb,https://www.airbnb.com/rooms/1199799331699488232
Charming 3 bed appartment with luxury mattress,Entire home/apt,,4.4,272.0,De Pijp,52.353661962484715,4.901681978895175,1.9,airbnb,https://www.airbnb.com/rooms/1199900413419861948
"Ruim, 4 bed appartement met tuinzicht en bad",Entire home/apt,,1.0,329.0,Amsterdam City Centre,52.37094369778098,4.884903232585116,0.7,airbnb,https://www.airbnb.com/rooms/1199956051102857139
Appartement in Staatsliedenbuurt,Entire home/apt,,5.0,200.0,Westerpark,52.38024495532338,4.869657754898071,2.1,airbnb,https://www.airbnb.com/rooms/1200523092056811929
Modern City Apartment,Entire home/apt,,4.93,270.0,Oud-West,52.3632951,4.8751584,1.6,airbnb,https://www.airbnb.com/rooms/1200720422128033260
Fab Stay With Rooftop Terrace,Entire home/apt,,4.5,149.0,Oud-West,52.366631,4.85057,3.1,airbnb,https://www.airbnb.com/rooms/1200732801540791793
Gezellige gezinswoning Amsterdam dichtbij NDSM,Entire home/apt,,5.0,198.0,Amsterdam Noord,52.40980159999999,4.8914086,4.4,airbnb,https://www.airbnb.com/rooms/1200830994621071130
Apartment next to the canal,Entire home/apt,,5.0,225.0,Oost,52.35323,4.92477,2.8,airbnb,https://www.airbnb.com/rooms/1201188051140982035
Spacious Apartment with Garden,Entire home/apt,,5.0,268.0,Oud Zuid,52.34286,4.85916,3.9,airbnb,https://www.airbnb.com/rooms/1201249383137706708
Ecolicious design studio x joyjoyjoy/Canal terrace,Entire home/apt,,4.6,166.0,Amsterdam City Centre,52.36066645908827,4.896373562514782,1.1,airbnb,https://www.airbnb.com/rooms/1201360022986776244
Licht en warm appartement in het pittoreske West,Entire home/apt,,4.83,144.0,Bos en Lommer,52.37729,4.84859,3.3,airbnb,https://www.airbnb.com/rooms/1201492603974034514
Licht appartement met zonnige tuin,Entire home/apt,,5.0,237.0,De Pijp,52.34310546905144,4.893313449459516,3.0,airbnb,https://www.airbnb.com/rooms/1201846476996007358
Unique Houseboat - trendy neighbourhood,Entire home/apt,,5.0,225.0,Amsterdam Noord,52.39573,4.9056,2.9,airbnb,https://www.airbnb.com/rooms/1201969958510646657
Bright room for families and friends in A'dam 3,Private room,,4.9,60.0,Oost,52.36647,4.93579,2.8,airbnb,https://www.airbnb.com/rooms/1202094071344574920
Stijlvol appartement aan het water in Amsterdam,Entire home/apt,,5.0,162.0,Bos en Lommer,52.37669771278533,4.861316261840825,2.4,airbnb,https://www.airbnb.com/rooms/1202134824248978977
Cozy/New Apartment on the Canal,Entire home/apt,,4.67,153.0,Westerpark,52.38427719715382,4.8808950365621255,1.8,airbnb,https://www.airbnb.com/rooms/1202699559145764019
Renovated Jordaan house with portable a/c units,Entire home/apt,,4.92,437.0,Amsterdam City Centre,52.37761960833846,4.881429385997618,1.2,airbnb,https://www.airbnb.com/rooms/1202766888719461170
New Jordaan studio,Entire home/apt,,4.57,164.0,Amsterdam City Centre,52.37944323727378,4.881907004509607,1.4,airbnb,https://www.airbnb.com/rooms/1202766888724529830
Cosy appartement in the city center!,Entire home/apt,,4.5,198.0,Amsterdam City Centre,52.35936418231848,4.892013485729628,1.2,airbnb,https://www.airbnb.com/rooms/1202945557779922907
